Formation,Xstart,Ystart,Xend,Yend,seg_length,rho,theta,HashID,Xmid,Ymid,yc,xc,PerpOffsetDist,PerpIntX,PerpIntY,Date_Changed,ScaledRho,Labels
Tsd,-11677614.0674193,4502001.77460103,-11673293.9211534,4506838.68477437,6485.31909652296,5641.37642450478,-41.7700298181539,-7.49948356277676E+018,-11675453.9942864,4504420.2296877,4503174.61359003,-11684130.4775134,12519511.2794498,4207.4770128043,-3757.9602379059,"14 Jul, 2022",7022.495977666,217
Tsd,-11674389.4606371,4505701.80417807,-11670586.0782786,4507169.41367511,4076.71375016144,1148.99820453035,-68.8999162514102,8.32758545019447E+018,-11672487.7694579,4506435.60892659,4503174.61359003,-11684130.4775134,12512963.3479336,413.637253040733,-1071.961331817,"14 Jul, 2022",2530.11775769156,259
Tsd,-11677138.6446245,4504234.19468103,-11677634.7379756,4503841.4541114,632.735148413882,3509.09113062364,-51.6325146145544,3.49302880476854E+018,-11677386.6913001,4504037.82439622,4503174.61359003,-11684130.4775134,12518920.9556857,2178.10319685321,-2751.28824859906,"14 Jul, 2022",4890.21068378485,208
Tsd,-11677386.6913001,4504337.54746251,-11675278.2945578,4506466.61476103,2996.37520757442,3973.48392035797,-44.7205106104764,-1.86054231513594E+017,-11676332.492929,4505402.08111177,4503174.61359003,-11684130.4775134,12519046.7119837,2823.34957739784,-2795.9384165519,"14 Jul, 2022",5354.60347351918,213
Tsd,-11674451.472306,4506756.00254918,-11675402.3178956,4505805.15695955,1344.69872855609,4311.6657983374,-44.9999999991301,-4.04995606753457E+018,-11674926.8951008,4506280.57975437,4503174.61359003,-11684130.4775134,12518353.2484708,3048.80812426077,-3048.8081241682,"14 Jul, 2022",5692.78535149862,213
Tsd,-11680280.5691815,4505143.69915807,-11681500.132003,4502725.2440714,2708.5528390313,2550.95885069762,-26.7605991536858,-4.66513234450403E+018,-11680890.3505923,4503934.47161474,4503174.61359003,-11684130.4775134,12521668.824615,2277.74009775667,-1148.60398093683,"14 Jul, 2022",3932.07840385884,220
Tsd,-11682885.0592749,4500968.24678622,-11681954.8842415,4503469.38409807,2668.50397142057,1936.39184947231,-20.4002093961966,2.81065034316685E+018,-11682419.9717582,4502218.81544215,4503174.61359003,-11684130.4775134,12521876.7786024,1814.94273830841,-674.978704378402,"14 Jul, 2022",3317.51140263353,224
Tsd,-11677655.4085319,4498322.41558029,-11675836.3995778,4499045.88505066,1957.60099347493,6901.66504739926,-68.310935035668,2.0287244262662E+018,-11676745.9040549,4498684.15031547,4503174.61359003,-11684130.4775134,12518061.696554,2550.64437194203,-6413.0487066896,"14 Jul, 2022",8282.78460056048,243
Tsd,-11679412.4058171,4497888.33389807,-11680259.8986252,4497474.92277214,942.949001178578,6819.65551125008,-63.9966541539776,-8.0932851012569E+018,-11679836.1522212,4497681.62833511,4503174.61359003,-11684130.4775134,12520892.0337865,2989.89813853875,-6129.29118359424,"14 Jul, 2022",8200.7750644113,242
Tsd,-11673417.9444912,4500203.43620325,-11667712.8709534,4502663.23240251,6212.76600344858,6969.75123057905,-66.6762550775381,5.04250297595886E+018,-11670565.4077223,4501433.33430288,4503174.61359003,-11684130.4775134,12513475.8449195,2759.5064062056,-6400.19973206058,"14 Jul, 2022",8350.87078374026,243
Tsd,-11677717.4202008,4496152.00716918,-11656664.458613,4503924.13633658,22441.7731788761,8809.00860372885,-69.7373491033392,-4.77786406452008E+018,-11667190.9394069,4500038.07175288,4503174.61359003,-11684130.4775134,12510768.4795962,3050.77286715318,-8263.86214149358,"14 Jul, 2022",10190.1281568901,239
Tsd,-11669201.1510067,4501454.00485918,-11668146.9526356,4501877.75126325,1136.17569970237,7164.48287520886,-68.1018071943892,1.32695740955795E+017,-11668674.0518212,4501665.87806121,4503174.61359003,-11684130.4775134,12511802.8245276,2672.05490856949,-6647.55123596281,"14 Jul, 2022",8545.60242837008,243
Tsd,-11667082.4189863,4498322.41558029,-11662483.2202104,4499934.7189714,4873.61791744359,10218.8695473249,-70.6812829566985,6.33851013561117E+018,-11664782.8195984,4499128.56727585,4503174.61359003,-11684130.4775134,12508999.3087657,3380.6339158211,-9643.47495213447,"14 Jul, 2022",11599.9891004861,240
Tsd,-11666906.7192578,4500337.79481918,-11665532.1272641,4500875.22928288,1475.91969697504,8913.83838696758,-68.6456226351834,1.75336759143524E+018,-11666219.423261,4500606.51205103,4503174.61359003,-11684130.4775134,12510262.7625395,3245.84322766978,-8301.868255421,"14 Jul, 2022",10294.9579401288,239
Tsd,-11665180.7278071,4501143.94651473,-11665790.5092178,4500885.56456103,662.264752823965,9262.96674996007,-67.0362269390201,7.34541962019626E+018,-11665485.6185125,4501014.75553788,4503174.61359003,-11684130.4775134,12510150.6131255,3613.93753134425,-8528.89257350609,"14 Jul, 2022",10644.0863031213,241
Tsd,-11666276.2672908,4499438.62562029,-11665077.3750256,4499903.71313696,1285.94286876215,9940.42401481744,-68.7971813562957,-2.19723760424921E+018,-11665676.8211582,4499671.16937863,4503174.61359003,-11684130.4775134,12510093.3885145,3595.15747705781,-9267.51705202179,"14 Jul, 2022",11321.5435679787,239
Tsd,-11663186.0191245,4503293.68436955,-11664932.6811315,4502797.59101844,1815.74689307561,5607.84665605946,-74.1441986770819,4.00387575646596E+018,-11664059.350128,4503045.637694,4503174.61359003,-11684130.4775134,12506480.6239262,1532.16037473294,-5394.48131927209,"14 Jul, 2022",6988.96620922068,257
Tsd,-11664126.529436,4503676.08966103,-11665604.4742112,4503035.30241584,1610.87834802553,7497.22712283068,-66.5600639066182,6.77133856751578E+018,-11664865.5018236,4503355.69603844,4503174.61359003,-11684130.4775134,12509232.0005487,2982.30311462637,-6878.53782891378,"14 Jul, 2022",8878.3466759919,243
Tsd,-11674244.766743,4507086.73144992,-11669035.7865563,4512461.07608696,7484.45421277483,4375.87983182524,-44.1048262899606,1.88469489985448E+018,-11671640.2766497,4509773.90376844,4503174.61359003,-11684130.4775134,12516632.3062617,3142.17785798741,-3045.49546237529,"14 Jul, 2022",5756.99938498645,213
Tsd,-11676973.2801741,4510476.70268251,-11675898.4112467,4510476.70268251,1074.86892740056,7302.08909248281,90,-5.93903131406089E+018,-11676435.8457104,4510476.70268251,4503174.61359003,-11684130.4775134,12514700.7818594,4.47124001709894E-13,7302.08909248281,"14 Jul, 2022",8683.20864564403,49
Tsd,-11675195.6123326,4510642.06713288,-11666059.2264497,4510332.00878844,9141.64553995591,7766.20208315492,88.0563190411736,-3.39745452309017E+018,-11670627.4193911,4510487.03796066,4503174.61359003,-11684130.4775134,12509365.6055104,263.407255286997,7761.73378919053,"14 Jul, 2022",9147.32163631614,49
Tsd,-11666245.2614563,4509980.6093314,-11661449.6923956,4509133.11652325,4869.8795340141,9814.66055809684,79.9779322273782,-4.08362086546319E+018,-11663847.476926,4509556.86292733,4503174.61359003,-11684130.4775134,12503368.0571373,1708.02053301832,9664.89667453561,"14 Jul, 2022",11195.7801112581,9
Tsd,-11658989.8961963,4508719.70539733,-11660292.141243,4508554.34094696,1312.70238938586,-2333.89529328216,-82.7630779742195,4.04609715436154E+018,-11659641.0187197,4508637.02317215,4503174.61359003,-11684130.4775134,12499892.3272748,-294.00671128187,2315.30285140537,"14 Jul, 2022",-952.775740120944,252
Tsd,-11659010.5667526,4508450.98816547,-11660085.43568,4508306.2942714,1084.56421389988,-1877.90943837867,-82.3331957383696,5.16469036759239E+018,-11659548.0012163,4508378.64121844,4503174.61359003,-11684130.4775134,12499916.7012993,-250.535676787717,1861.12217046819,"14 Jul, 2022",-496.789885217459,252
Tsd,-11659775.3773356,4507314.10756918,-11660498.846806,4507107.40200621,752.419606578919,2710.63799879325,-74.0546040991453,7.76542676554696E+018,-11660137.1120708,4507210.75478769,4503174.61359003,-11684130.4775134,12502584.3001789,744.66952834687,-2606.34334922579,"14 Jul, 2022",4091.75755195446,256
Tsd,-11658245.7561697,4508182.27093362,-11658741.8495208,4507954.89481436,545.718345501359,6232.70594168948,-65.3764352133697,-6.67933771865981E+018,-11658493.8028453,4508068.58287399,4503174.61359003,-11684130.4775134,12504192.7107091,2596.88628977011,-5665.93372301295,"14 Jul, 2022",7613.8254948507,242
Tsd,-11655930.6538645,4506590.63809881,-11657832.3450438,4505743.14529066,2081.98784849952,8358.80193510296,-65.9797532031596,1.97036881362254E+018,-11656881.4994542,4506166.89169473,4503174.61359003,-11684130.4775134,12503464.7453627,3402.52923659308,-7634.94365299512,"14 Jul, 2022",9739.92148826418,241
Tsd,-11675236.9534452,4505350.40472103,-11676084.4462534,4505185.04027066,863.475223383735,-432.31653459797,-78.9590598203671,7.7449655831061E+018,-11675660.6998493,4505267.72249584,4503174.61359003,-11684130.4775134,12514500.9323684,-82.7930949187979,424.314611486058,"14 Jul, 2022",948.803018563246,253
Tsd,-11683308.8056789,4510301.00295399,-11683701.5462486,4509091.77541066,1271.40725443803,-1419.8707759217,-17.9930878210068,-3.59891909374494E+018,-11683505.1759638,4509696.38918233,4503174.61359003,-11684130.4775134,12522226.0520996,-1350.43027654724,438.601286478986,"14 Jul, 2022",-38.7512227604789,221
Tsd,-11683918.5870897,4509226.13402658,-11683329.4762352,4509350.15736436,602.024407482788,-5878.06237394077,-78.1113419612257,-8.98181535872686E+018,-11683624.0316625,4509288.14569547,4503174.61359003,-11684130.4775134,12520407.8852302,-1210.94245721081,5751.97667217648,"14 Jul, 2022",-4496.94282077955,254
Tsd,-11682637.0125993,4509546.52764918,-11681820.5256256,4509753.23321214,842.24590707361,-5810.50887859847,-75.7932338823671,-6.51983921508484E+018,-11682228.7691124,4509649.88043066,4503174.61359003,-11684130.4775134,12519078.343221,-1426.02593702112,5632.8024512861,"14 Jul, 2022",-4429.38932543726,254
Tsd,-11679784.4758304,4510363.01462288,-11678595.9188434,4510528.37907325,1200.0054636518,-6520.92872105253,-82.0792600981387,6.7446010950873E+016,-11679190.1973369,4510445.69684806,4503174.61359003,-11684130.4775134,12516724.5417569,-898.604070165668,6458.71675413387,"14 Jul, 2022",-5139.80916789132,155
Tsd,-11688848.5147663,4510176.97961621,-11687143.1938719,4510693.74352362,1781.89906809502,-8069.7008704213,-73.141601231758,-5.80659619260724E+018,-11687995.8543191,4510435.36156991,4503174.61359003,-11684130.4775134,12523137.2216547,-2340.27293021069,7722.90066945065,"14 Jul, 2022",-6688.58131726008,255
Tsd,-11683267.4645663,4502725.2440714,-11684238.9807123,4500348.13009732,2567.97867352975,968.874821592051,-22.2296210926006,7.04800062026823E+018,-11683753.2226393,4501536.68708436,4503174.61359003,-11684130.4775134,12521908.0149392,896.863319498168,-366.54413929806,"14 Jul, 2022",2349.99437475327,225
Tsd,-11684394.0098845,4497743.64000399,-11685107.1440767,4495562.89631473,2294.38519310335,1437.56001207089,-18.1084806773586,-7.67462300359264E+018,-11684750.5769806,4496653.26815936,4503174.61359003,-11684130.4775134,12521550.9498067,1366.35728546368,-446.818259212363,"14 Jul, 2022",2818.6795652321,223
Tsd,-11683556.8523545,4497660.9577788,-11684456.0215534,4495397.53186436,2435.48806575011,2568.71204444015,-21.6659587235954,5.03583386529101E+018,-11684006.436954,4496529.24482158,4503174.61359003,-11684130.4775134,12521944.8123094,2387.23789694671,-948.354780993552,"14 Jul, 2022",3949.83159760137,225
Tsd,-11683742.8873612,4495841.94882473,-11683887.5812552,4495097.80879806,758.076976469347,1780.04768162722,-11.003540846122,5.70460767093313E+018,-11683815.2343082,4495469.8788114,4503174.61359003,-11684130.4775134,12520570.1365527,1747.32219866253,-339.757094006274,"14 Jul, 2022",3161.16723478844,75
Tsd,-11683257.1292882,4494818.75628806,-11683742.8873612,4494146.96320843,829.015589312436,5603.79623128068,-35.8698235199168,-4.82350215084117E+018,-11683500.0083247,4494482.85974825,4503174.61359003,-11684130.4775134,12523585.984608,4541.03828245951,-3283.51998912033,"14 Jul, 2022",6984.9157844419,216
Tsd,-11683391.4879041,4494953.11490399,-11683453.499573,4494498.36266547,458.960832227654,1843.04623411666,-7.76516601977106,-5.89007810413076E+017,-11683422.4937386,4494725.73878473,4503174.61359003,-11684130.4775134,12519977.3901206,1826.14580985738,-249.019883206058,"14 Jul, 2022",3224.16578727788,72
Tsd,-11684331.9982156,4494395.00988399,-11684176.9690434,4493743.88736066,669.323975829231,-2229.57703118486,13.3924977520412,3.64541813591139E+018,-11684254.4836295,4494069.44862233,4503174.61359003,-11684130.4775134,12516885.5787718,-2168.94639207179,-516.415807567743,"14 Jul, 2022",-848.457478023643,78
Tsd,-11691484.0106941,4497195.87026214,-11690574.5062171,4496441.39495732,1181.7069769054,-9296.51193254902,50.3227507064026,-7.71138055602639E+018,-11691029.2584556,4496818.63260973,4503174.61359003,-11684130.4775134,12523066.5608715,-5935.47200038199,-7155.08953435999,"14 Jul, 2022",-7915.39237938781,119
Tsd,-11691504.6812504,4497040.84108992,-11691029.2584556,4496575.75357325,665.081372448558,-9541.36686279092,45.6295986073206,2.12744332360651E+018,-11691266.969853,4496808.29733159,4503174.61359003,-11684130.4775134,12522476.8599064,-6672.22208241472,-6820.49368398666,"14 Jul, 2022",-8160.2473096297,121
Tsd,-11691370.3226345,4495604.23742732,-11689540.9784023,4494136.62793029,2345.28845894397,-10435.4282443508,51.2613263040587,7.27564939496403E+018,-11690455.6505184,4494870.43267881,4503174.61359003,-11684130.4775134,12521629.8880534,-6530.17053769693,-8139.71961381895,"14 Jul, 2022",-9054.30869118956,118
Tsd,-11694067.8302311,4498136.38057362,-11691587.3634756,4495831.61354658,3385.95132482318,-10455.097840303,47.1027881110311,3.7447955521072E+018,-11692827.5968534,4496983.9970601,4503174.61359003,-11684130.4775134,12523883.2119057,-7116.63058774037,-7659.1539955759,"14 Jul, 2022",-9073.97828714176,121
Tsd,-11690739.8706674,4495128.81463251,-11689282.5964486,4494498.36266547,1587.802831438,-10008.6988073523,66.6055272413111,1.2010005791951E+018,-11690011.233558,4494813.58864899,4503174.61359003,-11684130.4775134,12523956.1092124,-3974.04748603367,-9185.91304090367,"14 Jul, 2022",-8627.57925419105,172
Tsd,-11690822.5528926,4494901.43851325,-11690171.4303693,4494663.72711584,693.157448784459,-10066.447722501,69.9439052622067,4.35211723794411E+018,-11690496.991631,4494782.58281454,4503174.61359003,-11684130.4775134,12524982.2910454,-3452.18731944731,-9455.99135264479,"14 Jul, 2022",-8685.3281693398,181
Tsd,-11690285.1184289,4495273.50852658,-11689292.9317267,4494591.3801688,1204.04881483794,-9997.6232929541,55.4914770115966,-1.97187405849725E+018,-11689789.0250778,4494932.44434769,4503174.61359003,-11684130.4775134,12521873.9477404,-5663.94175593127,-8238.46073567366,"14 Jul, 2022",-8616.50373979288,125
Tsd,-11690233.4420382,4495366.52602992,-11689282.5964486,4494684.39767214,1170.21640381196,-9901.83589197933,54.3446719012266,6.48150150392845E+018,-11689758.0192434,4495025.46185103,4503174.61359003,-11684130.4775134,12521708.4211852,-5771.85812298797,-8045.62041360316,"14 Jul, 2022",-8520.71633881812,125
Tsd,-11692341.8387804,4495573.23159288,-11690460.8181574,4494270.98654621,2287.81134399848,-10923.7856967043,55.3048464692381,-2.44649635618934E+017,-11691401.3284689,4494922.10906955,4503174.61359003,-11684130.4775134,12523124.9449895,-6217.92782509388,-8981.45130307149,"14 Jul, 2022",-9542.66614354307,126
Tsd,-11693664.7543834,4496637.76524214,-11693116.9846415,4496141.67189103,739.02659164398,-11245.3045522137,47.8341110188966,-6.34818595032096E+017,-11693390.8695125,4496389.71856659,4503174.61359003,-11684130.4775134,12524034.9587532,-7548.74165914509,-8335.06891606332,"14 Jul, 2022",-9864.18499905246,117
Tsd,-11694388.2238537,4497257.88193103,-11693943.8068934,4496865.1413614,593.086494227625,-11226.2361467061,48.5322945792014,1.23824088760975E+018,-11694166.0153736,4497061.51164622,4503174.61359003,-11684130.4775134,12525134.6632733,-7433.98883970836,-8412.14526459823,"14 Jul, 2022",-9845.1165935449,117
Tsd,-11693178.9963104,4494622.38600325,-11689778.6897997,4493309.80567843,3644.85273719165,-11236.9705552484,68.8925023077159,3.33178077282603E+017,-11691478.8430551,4493966.09584084,4503174.61359003,-11684130.4775134,12525419.4903948,-4046.64537222644,-10483.0419483544,"14 Jul, 2022",-9855.85100208717,181
Tsd,-11695700.8041786,4496038.31910954,-11694739.6233108,4495872.95465917,975.302036329561,-8994.74224850498,80.2382252251352,-6.54495273580493E+017,-11695220.2137447,4495955.63688436,4503174.61359003,-11684130.4775134,12531396.9893475,-1525.07690207392,-8864.50949346894,"14 Jul, 2022",-7613.62269534376,168
Tsd,-11693757.7718867,4494612.0507251,-11695742.1452912,4495066.80296362,2035.81369651618,-10496.7147668024,77.0925913290141,-8.27101031361341E+018,-11694749.9585889,4494839.42684436,4503174.61359003,-11684130.4775134,12530283.4884727,-2344.71579864434,-10231.4871215867,"14 Jul, 2022",-9115.59521364117,167
Tsd,-11693778.442443,4493702.54624806,-11689561.6489586,4492855.05343992,4301.11512865387,-11187.4086842948,78.6360658647602,-7.51265603484752E+017,-11691670.0457008,4493278.79984399,4503174.61359003,-11684130.4775134,12527244.2212226,-2204.36982458289,-10968.0840052355,"14 Jul, 2022",-9806.28913113362,166
Tsd,-11694326.2121849,4493041.08844658,-11689985.3953626,4492038.56646621,4455.08035908268,-12167.9566150967,76.9954204576783,-1.89696230642587E+017,-11692155.8037738,4492539.8274564,4503174.61359003,-11684130.4775134,12527252.9270585,-2738.14229589524,-11855.8738587379,"14 Jul, 2022",-10786.8370619355,165
Tsd,-11695659.463066,4496513.74190436,-11695091.0227678,4496276.03050695,616.142094874309,-10593.1394852009,67.3062050565013,8.34433086138855E+018,-11695375.2429169,4496394.88620565,4503174.61359003,-11684130.4775134,12529635.7622719,-4086.898153751,-9773.01732495087,"14 Jul, 2022",-9212.01993203972,172
Tsd,-11694749.9585889,4497154.52914955,-11694367.5532975,4496544.7477388,719.768834965526,-12195.1296999434,32.0925913229048,-1.99433317321433E+018,-11694558.7559432,4496849.63844418,4503174.61359003,-11684130.4775134,12522025.9669401,-10331.5995795607,-6479.13871792097,"14 Jul, 2022",-10814.0101467822,108
